"type"	"id"	"name"	"reversible"	"fast"	"reactants"	"products"	"reactants_name"	"products_name"	"reaction_detail"
"STATE_TRANSITION"	"re408"	NA	TRUE	FALSE	"s8505"	"s42"	"(S)-3-Hydroxy-hexanoyl-CoA"	"3-Oxo-hexanoyl-CoA"	"(S)-3-Hydroxy-hexanoyl-CoA = 3-Oxo-hexanoyl-CoA"
"STATE_TRANSITION"	"re409"	NA	FALSE	FALSE	"s8503"	"s47"	"Butanoyl-CoA"	"trans-But-2-enoyl-CoA"	"Butanoyl-CoA = trans-But-2-enoyl-CoA"
"STATE_TRANSITION"	"re410"	NA	TRUE	FALSE	"s47"	"s52"	"trans-But-2-enoyl-CoA"	"(S)-3-Hydroxy-butanoyl-CoA"	"trans-But-2-enoyl-CoA = (S)-3-Hydroxy-butanoyl-CoA"
"STATE_TRANSITION"	"re411"	NA	TRUE	FALSE	"s52"	"s8220"	"(S)-3-Hydroxy-butanoyl-CoA"	"Acetoacetyl-CoA"	"(S)-3-Hydroxy-butanoyl-CoA = Acetoacetyl-CoA"
"STATE_TRANSITION"	"re412"	NA	TRUE	FALSE	"s25"	"s26"	"3-Oxohexa-decanoyl-CoA"	"Tetra-decanoyl-CoA"	"3-Oxohexa-decanoyl-CoA = Tetra-decanoyl-CoA"
"STATE_TRANSITION"	"re413"	NA	TRUE	FALSE	"s29"	"s8519"	"3-Oxo-tetra-decanoyl-CoA"	"Dodecanoyl-CoA"	"3-Oxo-tetra-decanoyl-CoA = Dodecanoyl-CoA"
"STATE_TRANSITION"	"re414"	NA	TRUE	FALSE	"s31"	"s8515"	"3-Oxo-dodecanoyl-CoA"	"Decanoyl-CoA"	"3-Oxo-dodecanoyl-CoA = Decanoyl-CoA"
"STATE_TRANSITION"	"re415"	NA	TRUE	FALSE	"s34"	"s8511"	"3-Oxo-decanoyl-CoA"	"Octanoyl-CoA"	"3-Oxo-decanoyl-CoA = Octanoyl-CoA"
"STATE_TRANSITION"	"re416"	NA	TRUE	FALSE	"s36"	"s8507"	"3-Oxo-octanoyl-CoA"	"Hexanoyl-CoA"	"3-Oxo-octanoyl-CoA = Hexanoyl-CoA"
"STATE_TRANSITION"	"re417"	NA	TRUE	FALSE	"s42"	"s8503"	"3-Oxo-hexanoyl-CoA"	"Butanoyl-CoA"	"3-Oxo-hexanoyl-CoA = Butanoyl-CoA"
"STATE_TRANSITION"	"re418"	NA	TRUE	FALSE	"s8504"	"s8505"	"3-Oxohexanyl-CoA"	"(S)-3-Hydroxy-hexanoyl-CoA"	"3-Oxohexanyl-CoA = (S)-3-Hydroxy-hexanoyl-CoA"
"STATE_TRANSITION"	"re419"	NA	TRUE	FALSE	"s8505"	"s8506"	"(S)-3-Hydroxy-hexanoyl-CoA"	"trans-Hex2-enoyl-CoA"	"(S)-3-Hydroxy-hexanoyl-CoA = trans-Hex2-enoyl-CoA"
"STATE_TRANSITION"	"re420"	NA	FALSE	FALSE	"s8506"	"s8507"	"trans-Hex2-enoyl-CoA"	"Hexanoyl-CoA"	"trans-Hex2-enoyl-CoA = Hexanoyl-CoA"
"STATE_TRANSITION"	"re421"	NA	TRUE	FALSE	"s8508"	"s8509"	"3-Oxooctanoyl-CoA"	"(S)-3-Hydroxy-octanoyl-CoA"	"3-Oxooctanoyl-CoA = (S)-3-Hydroxy-octanoyl-CoA"
"STATE_TRANSITION"	"re422"	NA	TRUE	FALSE	"s8509"	"s8510"	"(S)-3-Hydroxy-octanoyl-CoA"	"trans-Oct2-enoyl-CoA"	"(S)-3-Hydroxy-octanoyl-CoA = trans-Oct2-enoyl-CoA"
"STATE_TRANSITION"	"re423"	NA	FALSE	FALSE	"s8510"	"s8511"	"trans-Oct2-enoyl-CoA"	"Octanoyl-CoA"	"trans-Oct2-enoyl-CoA = Octanoyl-CoA"
"STATE_TRANSITION"	"re424"	NA	TRUE	FALSE	"s8512"	"s8513"	"3-Oxodecanoyl-CoA"	"(S)-3-Hydroxy-decanoyl-CoA"	"3-Oxodecanoyl-CoA = (S)-3-Hydroxy-decanoyl-CoA"
"STATE_TRANSITION"	"re425"	NA	TRUE	FALSE	"s8513"	"s8514"	"(S)-3-Hydroxy-decanoyl-CoA"	"trans-Dec2-enoyl-CoA"	"(S)-3-Hydroxy-decanoyl-CoA = trans-Dec2-enoyl-CoA"
"STATE_TRANSITION"	"re426"	NA	FALSE	FALSE	"s8514"	"s8515"	"trans-Dec2-enoyl-CoA"	"Decanoyl-CoA"	"trans-Dec2-enoyl-CoA = Decanoyl-CoA"
"STATE_TRANSITION"	"re427"	NA	TRUE	FALSE	"s8516"	"s8517"	"3-Oxododecanoyl-CoA"	"(S)-3-Hydroxy-dodecanoyl-CoA"	"3-Oxododecanoyl-CoA = (S)-3-Hydroxy-dodecanoyl-CoA"
"STATE_TRANSITION"	"re428"	NA	TRUE	FALSE	"s8517"	"s8518"	"(S)-3-Hydroxy-dodecanoyl-CoA"	"trans-Dodec2-enoyl-CoA"	"(S)-3-Hydroxy-dodecanoyl-CoA = trans-Dodec2-enoyl-CoA"
"STATE_TRANSITION"	"re429"	NA	FALSE	FALSE	"s8518"	"s8519"	"trans-Dodec2-enoyl-CoA"	"Dodecanoyl-CoA"	"trans-Dodec2-enoyl-CoA = Dodecanoyl-CoA"
"STATE_TRANSITION"	"re430"	NA	TRUE	FALSE	"s8520"	"s8521"	"3-Oxotetradecanoyl-CoA"	"(S)-3-Hydroxy-tetradecanoyl-CoA"	"3-Oxotetradecanoyl-CoA = (S)-3-Hydroxy-tetradecanoyl-CoA"
"STATE_TRANSITION"	"re431"	NA	TRUE	FALSE	"s8521"	"s8522"	"(S)-3-Hydroxy-tetradecanoyl-CoA"	"trans-Tetradec2-enoyl-CoA"	"(S)-3-Hydroxy-tetradecanoyl-CoA = trans-Tetradec2-enoyl-CoA"
"STATE_TRANSITION"	"re432"	NA	FALSE	FALSE	"s8522"	"s8523"	"trans-Tetradec2-enoyl-CoA"	"Tetradecanoyl-CoA"	"trans-Tetradec2-enoyl-CoA = Tetradecanoyl-CoA"
"STATE_TRANSITION"	"re433"	NA	TRUE	FALSE	"s8524"	"s8525"	"3-Oxohexadecanoyl-CoA"	"(S)-3-Hydroxy-hexadecanoyl-CoA"	"3-Oxohexadecanoyl-CoA = (S)-3-Hydroxy-hexadecanoyl-CoA"
"STATE_TRANSITION"	"re434"	NA	TRUE	FALSE	"s8525"	"s8526"	"(S)-3-Hydroxy-hexadecanoyl-CoA"	"trans-Hexadec2-enoyl-CoA"	"(S)-3-Hydroxy-hexadecanoyl-CoA = trans-Hexadec2-enoyl-CoA"
"STATE_TRANSITION"	"re435"	NA	FALSE	FALSE	"s8507,s2"	"s8508"	"Hexanoyl-CoA;Acetyl-CoA"	"3-Oxooctanoyl-CoA"	"Hexanoyl-CoA + Acetyl-CoA = 3-Oxooctanoyl-CoA"
"STATE_TRANSITION"	"re436"	NA	FALSE	FALSE	"s8511,s2"	"s8512"	"Octanoyl-CoA;Acetyl-CoA"	"3-Oxodecanoyl-CoA"	"Octanoyl-CoA + Acetyl-CoA = 3-Oxodecanoyl-CoA"
"STATE_TRANSITION"	"re437"	NA	FALSE	FALSE	"s8515,s2"	"s8516"	"Decanoyl-CoA;Acetyl-CoA"	"3-Oxododecanoyl-CoA"	"Decanoyl-CoA + Acetyl-CoA = 3-Oxododecanoyl-CoA"
"STATE_TRANSITION"	"re438"	NA	FALSE	FALSE	"s8519,s2"	"s8520"	"Dodecanoyl-CoA;Acetyl-CoA"	"3-Oxotetradecanoyl-CoA"	"Dodecanoyl-CoA + Acetyl-CoA = 3-Oxotetradecanoyl-CoA"
"STATE_TRANSITION"	"re439"	NA	FALSE	FALSE	"s8523,s2"	"s8524"	"Tetradecanoyl-CoA;Acetyl-CoA"	"3-Oxohexadecanoyl-CoA"	"Tetradecanoyl-CoA + Acetyl-CoA = 3-Oxohexadecanoyl-CoA"
"STATE_TRANSITION"	"re440"	NA	FALSE	FALSE	"s2,s8503"	"s8504"	"Acetyl-CoA;Butanoyl-CoA"	"3-Oxohexanyl-CoA"	"Acetyl-CoA + Butanoyl-CoA = 3-Oxohexanyl-CoA"
"STATE_TRANSITION"	"re441"	NA	FALSE	FALSE	"s8526"	"s8501"	"trans-Hexadec2-enoyl-CoA"	"Hexadecanoyl-CoA"	"trans-Hexadec2-enoyl-CoA = Hexadecanoyl-CoA"
"STATE_TRANSITION"	"re442"	NA	TRUE	FALSE	"s7"	"s8"	"3-Oxoacyl-CoA"	"3-Hydroxyacyl-CoA"	"3-Oxoacyl-CoA = 3-Hydroxyacyl-CoA"
"STATE_TRANSITION"	"re443"	NA	TRUE	FALSE	"s8"	"s10"	"3-Hydroxyacyl-CoA"	"2,3-Dehydroacyl-CoA"	"3-Hydroxyacyl-CoA = 2,3-Dehydroacyl-CoA"
"STATE_TRANSITION"	"re444"	NA	FALSE	FALSE	"s10"	"s11"	"2,3-Dehydroacyl-CoA"	"Acyl-CoA (n+2)"	"2,3-Dehydroacyl-CoA = Acyl-CoA (n+2)"
"STATE_TRANSITION"	"re445"	NA	FALSE	FALSE	"s14"	"s15"	"Long-chain 3-Oxoacyl-CoA"	"Long chain 3-hydroxyacyl-CoA"	"Long-chain 3-Oxoacyl-CoA = Long chain 3-hydroxyacyl-CoA"
"STATE_TRANSITION"	"re446"	NA	FALSE	FALSE	"s15"	"s16"	"Long chain 3-hydroxyacyl-CoA"	"Long-chain trans-2,3-dehydroacyl-CoA"	"Long chain 3-hydroxyacyl-CoA = Long-chain trans-2,3-dehydroacyl-CoA"
"STATE_TRANSITION"	"re447"	NA	FALSE	FALSE	"s16"	"s18"	"Long-chain trans-2,3-dehydroacyl-CoA"	"Long chain acyl-CoA (n+2)"	"Long-chain trans-2,3-dehydroacyl-CoA = Long chain acyl-CoA (n+2)"
"STATE_TRANSITION"	"re448"	NA	FALSE	FALSE	"s11"	"s12"	"Acyl-CoA (n+2)"	"Fatty acid (Hexadecanoate)"	"Acyl-CoA (n+2) = Fatty acid (Hexadecanoate)"
"STATE_TRANSITION"	"re449"	NA	FALSE	FALSE	"s18"	"s19"	"Long chain acyl-CoA (n+2)"	"Long chain fatty acid"	"Long chain acyl-CoA (n+2) = Long chain fatty acid"
"STATE_TRANSITION"	"re450"	NA	FALSE	FALSE	"s2,s3"	"s7"	"Acetyl-CoA;Acyl-CoA (4<n<16)"	"3-Oxoacyl-CoA"	"Acetyl-CoA + Acyl-CoA (4<n<16) = 3-Oxoacyl-CoA"
"STATE_TRANSITION"	"re451"	NA	FALSE	FALSE	"s8219,s13"	"s14"	"Malonyl-CoA;Long-chain acyl-CoA (n>16)"	"Long-chain 3-Oxoacyl-CoA"	"Malonyl-CoA + Long-chain acyl-CoA (n>16) = Long-chain 3-Oxoacyl-CoA"
"STATE_TRANSITION"	"re452"	NA	FALSE	FALSE	"s8501"	"s21"	"Hexadecanoyl-CoA"	"L-Palmitoyl-carnitine"	"Hexadecanoyl-CoA = L-Palmitoyl-carnitine"
"STATE_TRANSITION"	"re453"	NA	FALSE	FALSE	"s21"	"s22"	"L-Palmitoyl-carnitine"	"Hexa-decanoyl-CoA"	"L-Palmitoyl-carnitine = Hexa-decanoyl-CoA"
"STATE_TRANSITION"	"re454"	NA	TRUE	FALSE	"s57"	"s2"	"CoA"	"Acetyl-CoA"	"CoA = Acetyl-CoA"
"STATE_TRANSITION"	"re455"	NA	TRUE	FALSE	"s57"	"s2"	"CoA"	"Acetyl-CoA"	"CoA = Acetyl-CoA"
"STATE_TRANSITION"	"re456"	NA	TRUE	FALSE	"s57"	"s2"	"CoA"	"Acetyl-CoA"	"CoA = Acetyl-CoA"
"STATE_TRANSITION"	"re457"	NA	TRUE	FALSE	"s57"	"s2"	"CoA"	"Acetyl-CoA"	"CoA = Acetyl-CoA"
"STATE_TRANSITION"	"re458"	NA	TRUE	FALSE	"s57"	"s2"	"CoA"	"Acetyl-CoA"	"CoA = Acetyl-CoA"
"STATE_TRANSITION"	"re459"	NA	TRUE	FALSE	"s57"	"s2"	"CoA"	"Acetyl-CoA"	"CoA = Acetyl-CoA"
"STATE_TRANSITION"	"re460"	NA	TRUE	FALSE	"s8220"	"s2"	"Acetoacetyl-CoA"	"Acetyl-CoA"	"Acetoacetyl-CoA = Acetyl-CoA"
"STATE_TRANSITION"	"re461"	NA	TRUE	FALSE	"s58"	"s59"	"cis, cis-3,6-Dodecadienoyl-CoA"	"trans, cis-Lauro-2,6-dienoyl-CoA"	"cis, cis-3,6-Dodecadienoyl-CoA = trans, cis-Lauro-2,6-dienoyl-CoA"
"STATE_TRANSITION"	"re462"	NA	TRUE	FALSE	"s60"	"s61"	"1-Alcohol"	"Aldehyde"	"1-Alcohol = Aldehyde"
"STATE_TRANSITION"	"re463"	NA	TRUE	FALSE	"s61"	"s62"	"Aldehyde"	"Fatty acid"	"Aldehyde = Fatty acid"
"STATE_TRANSITION"	"re464"	NA	FALSE	FALSE	"s62"	"s63"	"Fatty acid"	"alpha-Hydroxy fatty acid"	"Fatty acid = alpha-Hydroxy fatty acid"
"STATE_TRANSITION"	"re465"	NA	FALSE	FALSE	"s8220,s2"	"s8246"	"Acetoacetyl-CoA;Acetyl-CoA"	"(S)-3-Hydroxy-3-methylglutaryl-CoA"	"Acetoacetyl-CoA + Acetyl-CoA = (S)-3-Hydroxy-3-methylglutaryl-CoA"
"STATE_TRANSITION"	"re466"	NA	FALSE	FALSE	"s2,s8220"	"s8532"	"Acetyl-CoA;Acetoacetyl-CoA"	"3-Hydroxy-3-methyl-glutaryl-CoA"	"Acetyl-CoA + Acetoacetyl-CoA = 3-Hydroxy-3-methyl-glutaryl-CoA"
"STATE_TRANSITION"	"re467"	NA	FALSE	FALSE	"s8532"	"s8533"	"3-Hydroxy-3-methyl-glutaryl-CoA"	"Mevalonate"	"3-Hydroxy-3-methyl-glutaryl-CoA = Mevalonate"
"STATE_TRANSITION"	"re468"	NA	FALSE	FALSE	"s8533"	"s8534"	"Mevalonate"	"(R)-5-phosphomevalonate"	"Mevalonate = (R)-5-phosphomevalonate"
"STATE_TRANSITION"	"re469"	NA	FALSE	FALSE	"s8534"	"s8535"	"(R)-5-phosphomevalonate"	"(R)-5-diphosphomevalonate"	"(R)-5-phosphomevalonate = (R)-5-diphosphomevalonate"
"STATE_TRANSITION"	"re470"	NA	FALSE	FALSE	"s8535"	"s8536"	"(R)-5-diphosphomevalonate"	"Isopentenyl diphosphate"	"(R)-5-diphosphomevalonate = Isopentenyl diphosphate"
"STATE_TRANSITION"	"re471"	NA	TRUE	FALSE	"s8536"	"s8537"	"Isopentenyl diphosphate"	"Dimethylallyl diphosphate"	"Isopentenyl diphosphate = Dimethylallyl diphosphate"
"STATE_TRANSITION"	"re472"	NA	FALSE	FALSE	"s8537,s8536"	"s8538"	"Dimethylallyl diphosphate;Isopentenyl diphosphate"	"Geranyl diphosphate"	"Dimethylallyl diphosphate + Isopentenyl diphosphate = Geranyl diphosphate"
"STATE_TRANSITION"	"re473"	NA	FALSE	FALSE	"s8536,s8538"	"s8539"	"Isopentenyl diphosphate;Geranyl diphosphate"	"trans, trans-Farnesyl diphosphate"	"Isopentenyl diphosphate + Geranyl diphosphate = trans, trans-Farnesyl diphosphate"
"STATE_TRANSITION"	"re474"	NA	FALSE	FALSE	"s8539"	"s8540"	"trans, trans-Farnesyl diphosphate"	"Geranylgeranyl diphosphate"	"trans, trans-Farnesyl diphosphate = Geranylgeranyl diphosphate"
"STATE_TRANSITION"	"re475"	NA	FALSE	FALSE	"s8540"	"s8541"	"Geranylgeranyl diphosphate"	"Hexaprenyl diphosphate"	"Geranylgeranyl diphosphate = Hexaprenyl diphosphate"
"STATE_TRANSITION"	"re476"	NA	FALSE	FALSE	"s8539"	"s8541"	"trans, trans-Farnesyl diphosphate"	"Hexaprenyl diphosphate"	"trans, trans-Farnesyl diphosphate = Hexaprenyl diphosphate"
"STATE_TRANSITION"	"re477"	NA	FALSE	FALSE	"s8539"	"s8542"	"trans, trans-Farnesyl diphosphate"	"S-farnesyl protein"	"trans, trans-Farnesyl diphosphate = S-farnesyl protein"
"STATE_TRANSITION"	"re478"	NA	FALSE	FALSE	"s8542"	"s8543"	"S-farnesyl protein"	"Protein C-terminal S-farnesyl-L-cysteine"	"S-farnesyl protein = Protein C-terminal S-farnesyl-L-cysteine"
"STATE_TRANSITION"	"re479"	NA	FALSE	FALSE	"s8543"	"s8544"	"Protein C-terminal S-farnesyl-L-cysteine"	"Protein C-terminal S-farnesyl-L-cysteine methyl ester"	"Protein C-terminal S-farnesyl-L-cysteine = Protein C-terminal S-farnesyl-L-cysteine methyl ester"
"STATE_TRANSITION"	"re480"	NA	FALSE	FALSE	"s8539"	"s8545"	"trans, trans-Farnesyl diphosphate"	"Dehydro dolichol diphosphate"	"trans, trans-Farnesyl diphosphate = Dehydro dolichol diphosphate"
"STATE_TRANSITION"	"re481"	NA	FALSE	FALSE	"s8539"	"s8546"	"trans, trans-Farnesyl diphosphate"	"Presqualene diphosphate"	"trans, trans-Farnesyl diphosphate = Presqualene diphosphate"
"STATE_TRANSITION"	"re482"	NA	FALSE	FALSE	"s8546"	"s8547"	"Presqualene diphosphate"	"Squalene"	"Presqualene diphosphate = Squalene"
"STATE_TRANSITION"	"re483"	NA	TRUE	FALSE	"s8555"	"s8561"	"Zymosterol"	"Cholesta-8-en-3beta-ol"	"Zymosterol = Cholesta-8-en-3beta-ol"
"STATE_TRANSITION"	"re484"	NA	FALSE	FALSE	"s8547"	"s8548"	"Squalene"	"(S)-Squalene-2,3-epoxide"	"Squalene = (S)-Squalene-2,3-epoxide"
"STATE_TRANSITION"	"re485"	NA	FALSE	FALSE	"s8548"	"s8549"	"(S)-Squalene-2,3-epoxide"	"Lanosterol"	"(S)-Squalene-2,3-epoxide = Lanosterol"
"STATE_TRANSITION"	"re486"	NA	FALSE	FALSE	"s8549"	"s8550"	"Lanosterol"	"4,4-Dimethyl-cholesta-8,14,24-trienol"	"Lanosterol = 4,4-Dimethyl-cholesta-8,14,24-trienol"
"STATE_TRANSITION"	"re487"	NA	FALSE	FALSE	"s8550"	"s8551"	"4,4-Dimethyl-cholesta-8,14,24-trienol"	"14-Demethyl-lanosterol"	"4,4-Dimethyl-cholesta-8,14,24-trienol = 14-Demethyl-lanosterol"
"STATE_TRANSITION"	"re488"	NA	FALSE	FALSE	"s8551"	"s8552"	"14-Demethyl-lanosterol"	"4-Methylzymosterol-carboxylate"	"14-Demethyl-lanosterol = 4-Methylzymosterol-carboxylate"
"STATE_TRANSITION"	"re489"	NA	FALSE	FALSE	"s8552"	"s8553"	"4-Methylzymosterol-carboxylate"	"3-Keto-4-methyl-zymosterol"	"4-Methylzymosterol-carboxylate = 3-Keto-4-methyl-zymosterol"
"STATE_TRANSITION"	"re490"	NA	FALSE	FALSE	"s8553"	"s8554"	"3-Keto-4-methyl-zymosterol"	"4-Methylzymosterol"	"3-Keto-4-methyl-zymosterol = 4-Methylzymosterol"
"STATE_TRANSITION"	"re491"	NA	FALSE	FALSE	"s8554"	"s8555"	"4-Methylzymosterol"	"Zymosterol"	"4-Methylzymosterol = Zymosterol"
"STATE_TRANSITION"	"re492"	NA	FALSE	FALSE	"s8561"	"s8562"	"Cholesta-8-en-3beta-ol"	"Lathosterol"	"Cholesta-8-en-3beta-ol = Lathosterol"
"STATE_TRANSITION"	"re493"	NA	FALSE	FALSE	"s8562"	"s8563"	"Lathosterol"	"7-Dehydrocholesterol"	"Lathosterol = 7-Dehydrocholesterol"
"STATE_TRANSITION"	"re494"	NA	FALSE	FALSE	"s8565"	"s8564"	"Cholesterol ester"	"Cholesterol"	"Cholesterol ester = Cholesterol"
"STATE_TRANSITION"	"re495"	NA	FALSE	FALSE	"s8563"	"s8564"	"7-Dehydrocholesterol"	"Cholesterol"	"7-Dehydrocholesterol = Cholesterol"
"STATE_TRANSITION"	"re496"	NA	TRUE	FALSE	"s8565"	"s8564"	"Cholesterol ester"	"Cholesterol"	"Cholesterol ester = Cholesterol"
"STATE_TRANSITION"	"re497"	NA	FALSE	FALSE	"s8555"	"s8556"	"Zymosterol"	"Fecosterol"	"Zymosterol = Fecosterol"
"STATE_TRANSITION"	"re498"	NA	FALSE	FALSE	"s8556"	"s8557"	"Fecosterol"	"Episterol"	"Fecosterol = Episterol"
"STATE_TRANSITION"	"re499"	NA	FALSE	FALSE	"s8557"	"s8558"	"Episterol"	"5,7,24 (28)-Ergosta-trienol"	"Episterol = 5,7,24 (28)-Ergosta-trienol"
"STATE_TRANSITION"	"re500"	NA	FALSE	FALSE	"s8558"	"s8559"	"5,7,24 (28)-Ergosta-trienol"	"5,7,22,24 (28)-Ergosta-tetraenol"	"5,7,24 (28)-Ergosta-trienol = 5,7,22,24 (28)-Ergosta-tetraenol"
"STATE_TRANSITION"	"re501"	NA	FALSE	FALSE	"s8559"	"s8560"	"5,7,22,24 (28)-Ergosta-tetraenol"	"Ergosterol"	"5,7,22,24 (28)-Ergosta-tetraenol = Ergosterol"
"STATE_TRANSITION"	"re502"	NA	FALSE	FALSE	"s8566"	"s8567"	"Cycloartenol"	"24-Methyllene-cysloartanol"	"Cycloartenol = 24-Methyllene-cysloartanol"
"STATE_TRANSITION"	"re503"	NA	FALSE	FALSE	"s8567"	"s8568"	"24-Methyllene-cysloartanol"	"Cycloeucalenol"	"24-Methyllene-cysloartanol = Cycloeucalenol"
"STATE_TRANSITION"	"re504"	NA	FALSE	FALSE	"s8568"	"s8569"	"Cycloeucalenol"	"Obtusifoliol"	"Cycloeucalenol = Obtusifoliol"
"STATE_TRANSITION"	"re505"	NA	FALSE	FALSE	"s8569"	"s8570"	"Obtusifoliol"	"4 alpha-Methyl-5-alpha-ergosta-8,14,24 (28)-trien-3beta-ol"	"Obtusifoliol = 4 alpha-Methyl-5-alpha-ergosta-8,14,24 (28)-trien-3beta-ol"
"STATE_TRANSITION"	"re506"	NA	FALSE	FALSE	"s8570"	"s8571"	"4 alpha-Methyl-5-alpha-ergosta-8,14,24 (28)-trien-3beta-ol"	"4 alpha-Methylfecosterol"	"4 alpha-Methyl-5-alpha-ergosta-8,14,24 (28)-trien-3beta-ol = 4 alpha-Methylfecosterol"
"STATE_TRANSITION"	"re507"	NA	FALSE	FALSE	"s8571"	"s8572"	"4 alpha-Methylfecosterol"	"24-Methylene-lophenol"	"4 alpha-Methylfecosterol = 24-Methylene-lophenol"
"STATE_TRANSITION"	"re508"	NA	FALSE	FALSE	"s8572"	"s8557"	"24-Methylene-lophenol"	"Episterol"	"24-Methylene-lophenol = Episterol"
"STATE_TRANSITION"	"re509"	NA	FALSE	FALSE	"s8557"	"s8573"	"Episterol"	"5-Dehydroepisterol"	"Episterol = 5-Dehydroepisterol"
"STATE_TRANSITION"	"re510"	NA	FALSE	FALSE	"s8572"	"s8574"	"24-Methylene-lophenol"	"24-Ethylidene-lophenol"	"24-Methylene-lophenol = 24-Ethylidene-lophenol"
"STATE_TRANSITION"	"re511"	NA	FALSE	FALSE	"s8574"	"s8575"	"24-Ethylidene-lophenol"	"Delta 7-Avenasterol"	"24-Ethylidene-lophenol = Delta 7-Avenasterol"
"STATE_TRANSITION"	"re512"	NA	FALSE	FALSE	"s8575"	"s8576"	"Delta 7-Avenasterol"	"5-Dehydroavenasterol"	"Delta 7-Avenasterol = 5-Dehydroavenasterol"
"STATE_TRANSITION"	"re513"	NA	FALSE	FALSE	"s8548"	"s8566"	"(S)-Squalene-2,3-epoxide"	"Cycloartenol"	"(S)-Squalene-2,3-epoxide = Cycloartenol"
"STATE_TRANSITION"	"re514"	NA	FALSE	FALSE	"s8234"	"s115"	"D-Glycerate"	"D-Glycer-aldehyde"	"D-Glycerate = D-Glycer-aldehyde"
"STATE_TRANSITION"	"re515"	NA	TRUE	FALSE	"s115"	"s8579"	"D-Glycer-aldehyde"	"Glycerol"	"D-Glycer-aldehyde = Glycerol"
"STATE_TRANSITION"	"re516"	NA	TRUE	FALSE	"s8579"	"s8580"	"Glycerol"	"Glycerone"	"Glycerol = Glycerone"
"STATE_TRANSITION"	"re517"	NA	FALSE	FALSE	"s8580"	"s8581"	"Glycerone"	"Glycerone phosphate"	"Glycerone = Glycerone phosphate"
"STATE_TRANSITION"	"re518"	NA	FALSE	FALSE	"s8579"	"s8582"	"Glycerol"	"sn-Glycerol 3-phosphate"	"Glycerol = sn-Glycerol 3-phosphate"
"STATE_TRANSITION"	"re519"	NA	FALSE	FALSE	"s8582"	"s8579"	"sn-Glycerol 3-phosphate"	"Glycerol"	"sn-Glycerol 3-phosphate = Glycerol"
"STATE_TRANSITION"	"re520"	NA	FALSE	FALSE	"s8582,s8584"	"s8583"	"sn-Glycerol 3-phosphate;Acyl-CoA"	"1-Acyl-sn-glycerol 3-phosphate"	"sn-Glycerol 3-phosphate + Acyl-CoA = 1-Acyl-sn-glycerol 3-phosphate"
"STATE_TRANSITION"	"re521"	NA	FALSE	FALSE	"s8583,s8584"	"s8585"	"1-Acyl-sn-glycerol 3-phosphate;Acyl-CoA"	"1,2-Diacyl-sn-glycerol 3-phosphate"	"1-Acyl-sn-glycerol 3-phosphate + Acyl-CoA = 1,2-Diacyl-sn-glycerol 3-phosphate"
"STATE_TRANSITION"	"re522"	NA	FALSE	FALSE	"s8587"	"s8579,s8500"	"Monoacyl-glycerol"	"Glycerol;Hexadecanoic acid"	"Monoacyl-glycerol = Glycerol + Hexadecanoic acid"
"STATE_TRANSITION"	"re523"	NA	FALSE	FALSE	"s8587"	"s8585"	"Monoacyl-glycerol"	"1,2-Diacyl-sn-glycerol 3-phosphate"	"Monoacyl-glycerol = 1,2-Diacyl-sn-glycerol 3-phosphate"
"STATE_TRANSITION"	"re524"	NA	FALSE	FALSE	"s8585"	"s8586"	"1,2-Diacyl-sn-glycerol 3-phosphate"	"1,2-Diacyl-sn-glycerol"	"1,2-Diacyl-sn-glycerol 3-phosphate = 1,2-Diacyl-sn-glycerol"
"STATE_TRANSITION"	"re525"	NA	FALSE	FALSE	"s8586"	"s8588"	"1,2-Diacyl-sn-glycerol"	"Triacylglycerol"	"1,2-Diacyl-sn-glycerol = Triacylglycerol"
"STATE_TRANSITION"	"re527"	NA	FALSE	FALSE	"s8588"	"s8586,s8500"	"Triacylglycerol"	"1,2-Diacyl-sn-glycerol;Hexadecanoic acid"	"Triacylglycerol = 1,2-Diacyl-sn-glycerol + Hexadecanoic acid"
"STATE_TRANSITION"	"re528"	NA	FALSE	FALSE	"s8586"	"s8500,s8587"	"1,2-Diacyl-sn-glycerol"	"Hexadecanoic acid;Monoacyl-glycerol"	"1,2-Diacyl-sn-glycerol = Hexadecanoic acid + Monoacyl-glycerol"
"STATE_TRANSITION"	"re529"	NA	FALSE	FALSE	"s8581"	"s8591"	"Glycerone phosphate"	"Acylglycerone phosphate"	"Glycerone phosphate = Acylglycerone phosphate"
"STATE_TRANSITION"	"re530"	NA	FALSE	FALSE	"s8591"	"s8592"	"Acylglycerone phosphate"	"1-Acyl-sn-glycerol-3 phosphate"	"Acylglycerone phosphate = 1-Acyl-sn-glycerol-3 phosphate"
"STATE_TRANSITION"	"re531"	NA	TRUE	FALSE	"s8581"	"s8582"	"Glycerone phosphate"	"sn-Glycerol 3-phosphate"	"Glycerone phosphate = sn-Glycerol 3-phosphate"
"STATE_TRANSITION"	"re532"	NA	FALSE	FALSE	"s8582,s8584"	"s8593"	"sn-Glycerol 3-phosphate;Acyl-CoA"	"2-Acyl-sn-glycerol-3 phosphate"	"sn-Glycerol 3-phosphate + Acyl-CoA = 2-Acyl-sn-glycerol-3 phosphate"
